#! dEb_Eb[f,0]/  dP_P[f,1]/   dth[f,2]/    total_chi2[f,3]/    total_redChi2[f,4]/    total_chi2_elec[f,5]/    total_redChi2_elec[f,6]/    total_chi2_prot[f,7]/    total_redChi2_prot[f,8]/ 
0.0002    0.001    0.0005    129689.3753    8105.586    59447.8967    4953.9914    70241.4785    70241.4785
-0.0008    -0.0015    0.0015    129771.167    8110.6979    52271.2993    4355.9416    77499.8677    77499.8677
-0.001    -0.0005    0.001    130043.5353    8127.721    58317.714    4859.8095    71725.8213    71725.8213
-0.0006    -0.0025    0.002    130125.3404    8132.8338    46624.5653    3885.3804    83500.7751    83500.7751
0.0008    -0.002    0.002    130284.0803    8142.755    42193.2668    3516.1056    88090.8135    88090.8135
-0.0002    0.004    -0.001    130462.5691    8153.9106    77274.757    6439.5631    53187.8121    53187.8121
-0.0    0.002    0.0    130744.2239    8171.514    65998.8014    5499.9001    64745.4225    64745.4225
-0.0002    0.003    -0.0005    132425.6143    8276.6009    72949.3868    6079.1156    59476.2275    59476.2275
0.0006    -0.004    -0.0015    132574.5097    8285.9069    53183.2436    4431.937    79391.2662    79391.2662
0.0004    -0.003    -0.002    132623.015    8288.9384    47181.0107    3931.7509    85442.0043    85442.0043
0.0002    0.0    0.001    133243.0283    8327.6893    55791.5406    4649.2951    77451.4876    77451.4876
0.0004    -0.001    0.0015    133350.4801    8334.405    49892.5765    4157.7147    83457.9036    83457.9036
-0.001    -0.0015    0.0015    133749.727    8359.3579    54747.1365    4562.2614    79002.5905    79002.5905
-0.0    0.001    0.0005    133762.1182    8360.1324    62090.1854    5174.1821    71671.9327    71671.9327
-0.0008    -0.0025    0.002    134013.1173    8375.8198    48952.9817    4079.4151    85060.1356    85060.1356
0.0006    -0.002    0.002    134084.4738    8380.2796    44393.2931    3699.4411    89691.1808    89691.1808
-0.001    -0.0035    -0.002    134229.2906    8389.3307    43639.9182    3636.6599    90589.3724    90589.3724
-0.0004    0.004    -0.001    134733.5465    8420.8467    80299.6528    6691.6377    54433.8937    54433.8937
-0.0002    0.002    0.0    134907.7499    8431.7344    68788.5109    5732.3759    66119.239    66119.239
0.001    0.0035    -0.0005    134927.9736    8432.9983    70220.0343    5851.6695    64707.9393    64707.9393
0.0006    -0.003    -0.002    136380.7357    8523.796    49424.7557    4118.7296    86955.98    86955.98
0.0008    -0.004    -0.0015    136423.0135    8526.4383    55574.4094    4631.2008    80848.6042    80848.6042
-0.0004    0.003    -0.0005    136679.9234    8542.4952    75886.517    6323.8764    60793.4063    60793.4063
-0.0    0.0    0.001    137299.1029    8581.1939    58346.0639    4862.172    78953.039    78953.039
0.0002    -0.001    0.0015    137315.7717    8582.2357    52299.679    4358.3066    85016.0927    85016.0927
0.001    0.0025    0.0    137776.661    8611.0413    66137.8742    5511.4895    71638.7867    71638.7867
-0.0008    -0.0035    -0.002    137899.628    8618.7268    45755.2732    3812.9394    92144.3549    92144.3549
-0.0002    0.001    0.0005    137908.9759    8619.311    64792.1295    5399.3441    73116.8465    73116.8465
0.0004    -0.002    0.002    137958.9823    8622.4364    46652.9747    3887.7479    91306.0076    91306.0076
-0.001    -0.0025    0.002    137975.0091    8623.4381    51341.0534    4278.4211    86633.9557    86633.9557
-0.0006    0.004    -0.001    139078.6387    8692.4149    83384.2039    6948.6837    55694.4348    55694.4348
-0.0004    0.002    0.0    139145.3908    8696.5869    71637.8757    5969.823    67507.515    67507.515
0.0008    0.0035    -0.0005    139169.0143    8698.0634    73088.4298    6090.7025    66080.5844    66080.5844
0.0008    -0.003    -0.002    140212.5713    8763.2857    51728.1561    4310.6797    88484.4153    88484.4153
0.001    -0.004    -0.0015    140345.6323    8771.602    58025.2305    4835.4359    82320.4018    82320.4018
-0.0006    0.003    -0.0005    141008.3474    8813.0217    78883.3026    6573.6086    62125.0447    62125.0447
0.001    0.0015    0.0005    141144.4388    8821.5274    62220.2086    5185.0174    78924.2302    78924.2302
-0.0    -0.001    0.0015    141355.1781    8834.6986    54766.4367    4563.8697    86588.7414    86588.7414
-0.0002    0.0    0.001    141429.2924    8839.3308    60960.2424    5080.0202    80469.05    80469.05
-0.0006    -0.0035    -0.002    141644.0803    8852.755    47930.2834    3994.1903    93713.7969    93713.7969
0.0002    -0.002    0.002    141907.6056    8869.2253    48972.3117    4081.026    92935.2939    92935.2939
0.0008    0.0025    0.0    142001.0334    8875.0646    68918.5043    5743.2087    73082.5291    73082.5291
-0.0004    0.001    0.0005    142129.9486    8883.1218    67553.7288    5629.4774    74576.2198    74576.2198
-0.0006    0.002    0.0    143457.1465    8966.0717    74546.8959    6212.2413    68910.2507    68910.2507
0.0006    0.0035    -0.0005    143484.1698    8967.7606    76016.4807    6334.7067    67467.6891    67467.6891
-0.0008    0.004    -0.001    143497.8458    8968.6154    86528.4103    7210.7009    56969.4355    56969.4355
0.001    -0.003    -0.002    144118.5218    9007.4076    54091.2118    4507.601    90027.3101    90027.3101
0.001    0.0005    0.001    145031.3071    9064.4567    58467.0374    4872.2531    86564.2697    86564.2697
0.0008    0.0015    0.0005    145352.143    9084.5089    64913.0732    5409.4228    80439.0698    80439.0698
-0.0008    0.003    -0.0005    145410.8862    9088.1804    81939.7436    6828.312    63471.1427    63471.1427
-0.0004    -0.0035    -0.002    145462.6474    9091.4155    50164.949    4180.4124    95297.6984    95297.6984
-0.0002    -0.001    0.0015    145468.6994    9091.7937    57292.8498    4774.4042    88175.8496    88175.8496
-0.0004    0.0    0.001    145633.5969    9102.0998    63634.0763    5302.8397    81999.5205    81999.5205
-0.0    -0.002    0.002    145930.3438    9120.6465    51351.304    4279.2753    94579.0398    94579.0398
0.0006    0.0025    0.0    146299.5207    9143.72    71758.7897    5979.8991    74540.731    74540.731
-0.0006    0.001    0.0005    146425.0361    9151.5648    70374.9835    5864.582    76050.0526    76050.0526
-0.0008    0.002    0.0    147843.0172    9240.1886    77515.5713    6459.6309    70327.4458    70327.4458
0.0004    0.0035    -0.0005    147873.4402    9242.09    79004.1869    6583.6822    68869.2534    68869.2534
-0.001    0.004    -0.001    147991.1678    9249.448    89732.272    7477.6893    58258.8958    58258.8958
0.0008    0.0005    0.001    149222.3431    9326.3964    61072.1366    5089.3447    88150.2065    88150.2065
-0.0002    -0.0035    -0.002    149355.3295    9334.7081    52459.27    4371.6058    96896.0595    96896.0595
0.001    -0.0005    0.0015    149437.2659    9339.8291    54878.3606    4573.1967    94558.9053    94558.9053
0.0006    0.0015    0.0005    149633.9621    9352.1226    67665.5932    5638.7994    81968.3689    81968.3689
-0.0004    -0.001    0.0015    149656.3356    9353.521    59878.9183    4989.9099    89777.4174    89777.4174
-0.001    0.003    -0.0005    149887.54    9367.9712    85055.8399    7087.9867    64831.7001    64831.7001
-0.0006    0.0    0.001    149912.0162    9369.501    66367.5655    5530.6305    83544.4506    83544.4506
-0.0002    -0.002    0.002    150027.1969    9376.6998    53789.9516    4482.496    96237.2452    96237.2452
0.0004    0.0025    0.0    150672.1229    9417.0077    74658.7305    6221.5609    76013.3925    76013.3925
-0.0008    0.001    0.0005    150794.2385    9424.6399    73255.8935    6104.6578    77538.345    77538.345
-0.001    0.002    0.0    152303.0027    9518.9377    80543.9021    6711.9918    71759.1005    71759.1005
0.0002    0.0035    -0.0005    152336.8255    9521.0516    82051.5484    6837.629    70285.2771    70285.2771
-0.0    -0.0035    -0.002    153322.1264    9582.6329    54813.2462    4567.7705    98508.8802    98508.8802
0.0006    0.0005    0.001    153487.494    9592.9684    63736.8911    5311.4076    89750.6029    89750.6029
0.0008    -0.0005    0.0015    153611.6336    9600.7271    57395.6943    4782.9745    96215.9393    96215.9393
-0.0006    -0.001    0.0015    153918.0867    9619.8804    62524.642    5210.3868    91393.4447    91393.4447
0.0004    0.0015    0.0005    153989.8961    9624.3685    70477.7684    5873.1474    83512.1276    83512.1276
-0.0004    -0.002    0.002    154198.1648    9637.3853    56288.2546    4690.6879    97909.9102    97909.9102
-0.0008    0.0    0.001    154264.5503    9641.5344    69160.7101    5763.3925    85103.8402    85103.8402
0.001    -0.0015    0.002    154362.3151    9647.6447    51454.1783    4287.8482    102908.1368    102908.1368
0.0002    0.0025    0.0    155118.84    9694.9275    77618.3265    6468.1939    77500.5135    77500.5135
-0.001    0.001    0.0005    155237.5558    9702.3472    76196.4589    6349.7049    79041.0969    79041.0969
-0.0    0.0035    -0.0005    156874.3257    9804.6454    85158.5653    7096.5471    71715.7605    71715.7605
0.0002    -0.0035    -0.002    157363.0382    9835.1899    57226.8778    4768.9065    100136.1604    100136.1604
0.0004    0.0005    0.001    157826.7597    9864.1725    66461.3009    5538.4417    91365.4588    91365.4588
0.0006    -0.0005    0.0015    157860.1163    9866.2573    59972.6833    4997.7236    97887.4329    97887.4329
-0.0008    -0.001    0.0015    158253.9526    9890.872    65230.0211    5435.8351    93023.9315    93023.9315
0.0002    0.0015    0.0005    158419.9449    9901.2466    73349.5991    6112.4666    85070.3459    85070.3459
-0.0006    -0.002    0.002    158443.2476    9902.703    58846.2129    4903.8511    99597.0347    99597.0347
0.0008    -0.0015    0.002    158520.0146    9907.5009    53883.7465    4490.3122    104636.2681    104636.2681
-0.001    0.0    0.001    158691.1994    9918.2    72013.51    6001.1258    86677.6894    86677.6894
-0.0    0.0025    0.0    159639.672    9977.4795    80637.5779    6719.7982    79002.094    79002.094
0.0004    -0.0035    -0.002    161478.0648    10092.3791    59700.1647    4975.0137    101777.9001    101777.9001
-0.0002    0.0035    -0.0005    161485.9408    10092.8713    88325.2375    7360.4365    73160.7033    73160.7033
0.0004    -0.0005    0.0015    162182.7138    10136.4196    62609.3277    5217.444    99573.3861    99573.3861
0.0002    0.0005    0.001    162240.1403    10140.0088    69245.366    5770.4472    92994.7743    92994.7743
-0.001    -0.001    0.0015    162663.9334    10166.4958    67995.0555    5666.2546    94668.8779    94668.8779
0.0006    -0.0015    0.002    162751.829    10171.9893    56372.9701    4697.7475    106378.859    106378.859
-0.0008    -0.002    0.002    162762.4453    10172.6528    61463.8265    5121.9855    101298.6188    101298.6188
-0.0    0.0015    0.0005    162924.1086    10182.7568    76281.085    6356.7571    86643.0237    86643.0237
-0.001    -0.004    -0.002    163002.3676    10187.648    55627.9044    4635.6587    107374.4632    107374.4632
-0.0002    0.0025    0.0    164234.6188    10264.6637    83716.4846    6976.3737    80518.1341    80518.1341
0.001    0.004    -0.0005    164337.7481    10271.1093    85353.9144    7112.8262    78983.8337    78983.8337
0.0006    -0.0035    -0.002    165667.2064    10354.2004    62233.107    5186.0923    103434.0994    103434.0994
-0.0004    0.0035    -0.0005    166171.6707    10385.7294    91551.565    7629.2971    74620.1058    74620.1058
0.0002    -0.0005    0.0015    166579.4261    10411.2141    65305.6274    5442.1356    101273.7988    101273.7988
-0.0    0.0005    0.001    166727.6358    10420.4772    72089.0865    6007.4239    94638.5493    94638.5493
0.0004    -0.0015    0.002    167057.7583    10441.1099    58921.8489    4910.1541    108135.9093    108135.9093
-0.0008    -0.004    -0.002    167104.1258    10444.0079    58032.4566    4836.038    109071.6693    109071.6693
-0.001    -0.002    0.002    167155.7579    10447.2349    64141.0955    5345.0913    103014.6625    103014.6625
0.001    0.003    0.0    167452.9779    10465.8111    80823.8774    6735.3231    86629.1005    86629.1005
-0.0002    0.0015    0.0005    167502.3872    10468.8992    79272.2263    6606.0189    88230.161    88230.161
-0.0004    0.0025    0.0    168903.6805    10556.48    86855.0467    7237.9206    82048.6338    82048.6338
0.0008    0.004    -0.0005    169010.2096    10563.1381    88511.5071    7375.9589    80498.7024    80498.7024
0.0008    -0.0035    -0.002    169930.4628    10620.6539    64825.7046    5402.142    105104.7582    105104.7582
-0.0006    0.0035    -0.0005    170931.5156    10683.2197    94837.5478    7903.129    76093.9677    76093.9677
-0.0    -0.0005    0.0015    171050.2534    10690.6408    68061.5824    5671.7985    102988.671    102988.671
0.001    0.002    0.0005    171087.2981    10692.9561    76458.3348    6371.5279    94628.9633    94628.9633
-0.0006    -0.004    -0.002    171279.9989    10704.9999    60496.6641    5041.3887    110783.3348    110783.3348
-0.0002    0.0005    0.001    171289.2462    10705.5779    74992.4623    6249.3719    96296.7839    96296.7839
0.0002    -0.0015    0.002    171437.8024    10714.8627    61530.3832    5127.5319    109907.4193    109907.4193
0.0008    0.003    0.0    172108.7711    10756.7982    83893.7047    6991.1421    88215.0665    88215.0665
-0.0004    0.0015    0.0005    172154.7807    10759.6738    82323.0229    6860.2519    89831.7579    89831.7579
-0.0006    0.0025    0.0    173646.8571    10852.9286    90053.2641    7504.4387    83593.593    83593.593
0.0006    0.004    -0.0005    173756.786    10859.7991    91728.7552    7644.0629    82028.0307    82028.0307
0.001    -0.0035    -0.002    174267.8341    10891.7396    67477.9575    5623.1631    106789.8766    106789.8766
0.001    0.001    0.001    175240.7088    10952.5443    72257.2867    6021.4406    102983.4222    102983.4222
-0.0004    -0.004    -0.002    175529.9869    10970.6242    63020.5269    5251.7106    112509.46    112509.46
-0.0002    -0.0005    0.0015    175595.1955    10974.6997    70877.1927    5906.4327    104718.0028    104718.0028
0.0008    0.002    0.0005    175726.4232    10982.9014    79440.3967    6620.0331    96286.0265    96286.0265
-0.0008    0.0035    -0.0005    175765.4753    10985.3422    98183.186    8181.9322    77582.2893    77582.2893
-0.0    -0.0015    0.002    175891.9615    10993.2476    64198.5727    5349.8811    111693.3887    111693.3887
-0.0004    0.0005    0.001    175924.9714    10995.3107    77955.4934    6496.2911    97969.478    97969.478
0.0006    0.003    0.0    176838.6793    11052.4175    87023.1873    7251.9323    89815.492    89815.492
-0.0006    0.0015    0.0005    176881.2891    11055.0806    85433.4748    7119.4562    91447.8143    91447.8143
-0.0008    0.0025    0.0    178464.1486    11154.0093    93311.1368    7775.9281    85153.0118    85153.0118
0.0004    0.004    -0.0005    178577.4772    11161.0923    95005.6587    7917.1382    83571.8185    83571.8185
-0.0002    -0.004    -0.002    179854.0898    11240.8806    65604.0451    5467.0038    114250.0447    114250.0447
0.0008    0.001    0.001    179863.1656    11241.4479    75151.583    6262.6319    104711.5826    104711.5826
0.001    0.0    0.0015    179913.21    11244.5756    68220.7329    5685.0611    111692.4771    111692.4771
-0.0004    -0.0005    0.0015    180214.2526    11263.3908    73752.4584    6146.0382    106461.7942    106461.7942
