#! dEb_Eb[f,0]/  dP_P[f,1]/   dth[f,2]/    total_chi2[f,3]/    total_redChi2[f,4]/    total_chi2_elec[f,5]/    total_redChi2_elec[f,6]/    total_chi2_prot[f,7]/    total_redChi2_prot[f,8]/ 
0.0008    -0.0005    0.002    516922.3666    27206.4403    442360.3914    29490.6928    74561.9751    74561.9751
-0.0004    0.002    -0.0005    518170.6251    27272.1382    498288.2662    33219.2177    19882.3588    19882.3588
-0.0006    0.0025    -0.001    518383.6638    27283.3507    505269.0175    33684.6012    13114.6463    13114.6463
-0.0002    0.0015    0.0    520376.4269    27388.233    492263.3263    32817.5551    28113.1007    28113.1007
-0.0002    -0.0035    -0.002    520469.8628    27393.1507    470687.371    31379.1581    49782.4919    49782.4919
-0.0008    0.003    -0.0015    521015.5431    27421.8707    513205.5801    34213.7053    7809.963    7809.963
-0.0002    -0.0005    0.0015    521247.9388    27434.102    466029.0708    31068.6047    55218.868    55218.868
0.001    -0.004    -0.001    521658.1351    27455.6913    496675.1209    33111.6747    24983.0142    24983.0142
-0.0    0.001    0.0005    525001.0694    27631.6352    487194.1976    32479.6132    37806.8719    37806.8719
-0.001    0.0035    -0.002    526066.263    27687.6981    522097.9539    34806.5303    3968.309    3968.309
0.0008    -0.0035    -0.0015    527054.5696    27739.7142    492900.7992    32860.0533    34153.7704    34153.7704
-0.0    -0.001    0.002    531942.2224    27996.9591    463364.3641    30890.9576    68577.8583    68577.8583
0.0002    0.0005    0.001    532044.5525    28002.3449    483080.8802    32205.392    48963.6723    48963.6723
-0.0    0.003    -0.001    533643.6506    28086.5079    517422.6112    34494.8407    16221.0394    16221.0394
0.0002    0.0025    -0.0005    534617.4925    28137.7628    510904.8719    34060.3248    23712.6206    23712.6206
0.0006    -0.003    -0.002    534869.8448    28151.0445    490082.2888    32672.1526    44787.556    44787.556
-0.0002    0.0035    -0.0015    535088.6493    28162.5605    524896.1619    34993.0775    10192.4874    10192.4874
0.0004    0.002    0.0    538010.175    28316.325    505342.9438    33689.5296    32667.2312    32667.2312
-0.0004    0.004    -0.002    538952.4885    28365.9204    533325.5238    35555.0349    5626.9647    5626.9647
-0.001    -0.001    0.0015    539210.4504    28379.4974    489095.2915    32606.3528    50115.1589    50115.1589
0.0004    0.0    0.0015    541506.8761    28500.3619    479923.374    31994.8916    61583.5021    61583.5021
-0.001    0.001    0.0    542245.2724    28539.2249    517696.1993    34513.08    24549.0731    24549.0731
-0.0008    -0.004    -0.002    543361.7995    28597.9894    487407.1106    32493.8074    55954.6889    55954.6889
0.0006    0.0015    0.0005    543821.6981    28622.1946    500736.827    33382.4551    43084.8711    43084.8711
-0.0008    0.0005    0.0005    545413.5684    28705.9773    511786.8238    34119.1216    33626.7446    33626.7446
0.0002    -0.004    -0.0015    548296.9202    28857.7326    509003.439    33933.5626    39293.4813    39293.4813
-0.0008    -0.0015    0.002    548448.3875    28865.7046    485590.3379    32372.6892    62858.0496    62858.0496
0.0006    0.0035    -0.001    549839.0901    28938.8995    530150.5551    35343.3703    19688.535    19688.535
0.0004    0.004    -0.0015    550097.2081    28952.4846    537161.0938    35810.7396    12936.1143    12936.1143
-0.0006    0.0    0.001    551000.7051    29000.0371    506833.2596    33788.884    44167.4455    44167.4455
0.0008    0.003    -0.0005    551999.8126    29052.6217    524095.8276    34939.7218    27903.985    27903.985
0.0008    0.001    0.001    552052.0618    29055.3717    497086.5215    33139.1014    54965.5403    54965.5403
0.0006    -0.0005    0.002    553388.0403    29125.6863    477721.6792    31848.1119    75666.3611    75666.3611
0.001    0.0025    0.0    556579.3757    29293.6514    518996.9115    34599.7941    37582.4643    37582.4643
-0.0    -0.0035    -0.002    557299.076    29331.5303    506647.9405    33776.5294    50651.1356    50651.1356
-0.0006    0.002    -0.0005    557479.979    29341.0515    537023.9038    35801.5936    20456.0753    20456.0753
-0.0008    0.0025    -0.001    557962.4835    29366.4465    544381.8899    36292.126    13580.5936    13580.5936
-0.0004    -0.0005    0.0015    559006.6823    29421.4043    502835.5067    33522.3671    56171.1756    56171.1756
-0.0004    0.0015    0.0    559416.3151    29442.964    530621.7289    35374.7819    28794.5862    28794.5862
-0.001    0.003    -0.0015    560863.8286    29519.1489    552695.6873    36846.3792    8168.1413    8168.1413
0.001    0.0005    0.0015    562701.2661    29615.8561    494392.0273    32959.4685    68309.2387    68309.2387
-0.0002    0.001    0.0005    563771.4917    29672.1838    525175.3653    35011.691    38596.1264    38596.1264
0.001    -0.0035    -0.0015    565176.8526    29746.1501    530306.5168    35353.7678    34870.3358    34870.3358
-0.0002    -0.001    0.002    569431.5001    29970.079    499793.5651    33319.571    69637.935    69637.935
-0.0    0.0005    0.001    570545.509    30028.711    520684.813    34712.3209    49860.6959    49860.6959
0.0008    -0.003    -0.002    572722.6619    30143.298    527110.7715    35140.7181    45611.8904    45611.8904
-0.0002    0.003    -0.001    573695.2176    30194.4851    556955.7458    37130.3831    16739.4718    16739.4718
-0.0    0.0025    -0.0005    574399.5937    30231.5576    550060.7715    36670.7181    24338.8222    24338.8222
-0.0004    0.0035    -0.0015    575409.682    30284.7201    564806.5313    37653.7688    10603.1508    10603.1508
0.0002    0.002    0.0    577522.8104    30395.9374    544121.6086    36274.7739    33401.2018    33401.2018
-0.0006    0.004    -0.002    579542.9871    30502.2625    573613.1281    38240.8752    5929.859    5929.859
0.0002    0.0    0.0015    579738.3668    30512.5456    517150.072    34476.6715    62588.2948    62588.2948
-0.0006    -0.004    -0.002    580663.7599    30561.2505    523787.9422    34919.1961    56875.8177    56875.8177
0.0004    0.0015    0.0005    583064.8677    30687.6246    539138.2569    35942.5505    43926.6107    43926.6107
-0.001    0.0005    0.0005    585207.5947    30800.3997    550835.9048    36722.3937    34371.6899    34371.6899
0.0004    -0.004    -0.0015    586891.9504    30889.05    546829.4187    36455.2946    40062.5317    40062.5317
-0.001    -0.0015    0.002    586961.2691    30892.6984    523087.4521    34872.4968    63873.817    63873.817
0.0004    0.0035    -0.001    590363.4043    31071.7581    570103.9517    38006.9301    20259.4525    20259.4525
-0.0008    0.0    0.001    590525.2655    31080.2771    545505.1057    36367.007    45020.1598    45020.1598
0.0002    0.004    -0.0015    590890.9881    31099.5257    577491.7253    38499.4484    13399.2628    13399.2628
0.0006    0.001    0.001    591025.7655    31106.6192    535110.7166    35674.0478    55915.049    55915.049
0.0004    -0.0005    0.002    591350.0653    31123.6876    514571.1423    34304.7428    76778.9229    76778.9229
0.0006    0.003    -0.0005    592254.661    31171.2979    563671.9894    37578.1326    28582.6716    28582.6716
0.0002    -0.0035    -0.002    595624.6404    31348.6653    544096.6853    36273.1124    51527.9551    51527.9551
0.0008    0.0025    0.0    596564.7583    31398.1452    558195.8384    37213.0559    38368.92    38368.92
-0.0006    -0.0005    0.0015    598261.7769    31487.4619    541130.1179    36075.3412    57131.659    57131.659
-0.0008    0.002    -0.0005    598285.6841    31488.7202    577247.7166    38483.1811    21037.9675    21037.9675
-0.001    0.0025    -0.001    599037.6544    31528.2976    584982.9376    38998.8625    14054.7168    14054.7168
-0.0006    0.0015    0.0    599952.5543    31576.4502    570468.3069    38031.2205    29484.2475    29484.2475
0.0008    0.0005    0.0015    601405.504    31652.9213    532038.9875    35469.2658    69366.5165    69366.5165
0.001    0.002    0.0005    603293.6962    31752.2998    553675.4986    36911.6999    49618.1976    49618.1976
-0.0004    0.001    0.0005    604038.2652    31791.4876    564644.7084    37642.9806    39393.5568    39393.5568
0.001    0.004    -0.001    607967.0436    31998.2655    583826.5078    38921.7672    24140.5358    24140.5358
-0.0004    -0.001    0.002    608417.1289    32021.9542    537710.9414    35847.3961    70706.1874    70706.1874
-0.0002    0.0005    0.001    610542.8166    32133.8325    559776.9213    37318.4614    50765.8954    50765.8954
0.001    -0.003    -0.002    612071.8302    32214.3069    565627.4296    37708.4953    46444.4006    46444.4006
0.001    0.0    0.002    614204.0831    32326.5307    529923.0697    35328.2046    84281.0134    84281.0134
-0.0004    0.003    -0.001    615243.1357    32381.2177    597977.0556    39865.137    17266.08    17266.08
-0.0002    0.0025    -0.0005    615678.046    32404.1077    590704.8465    39380.3231    24973.1995    24973.1995
-0.0006    0.0035    -0.0015    617227.066    32485.6351    606205.076    40413.6717    11021.9899    11021.9899
-0.0    0.002    0.0    618531.7969    32554.3051    584388.4487    38959.2299    34143.3482    34143.3482
-0.0004    -0.004    -0.002    619462.0715    32603.2669    561656.9492    37443.7966    57805.1223    57805.1223
-0.0    0.0    0.0015    619466.2087    32603.4847    555864.9454    37057.663    63601.2633    63601.2633
-0.0008    0.004    -0.002    621629.8368    32717.3598    615388.9077    41025.9272    6240.9291    6240.9291
0.0002    0.0015    0.0005    623804.3884    32831.8099    579027.8622    38601.8575    44776.5262    44776.5262
0.0006    -0.004    -0.0015    626983.3317    32999.1227    586143.5737    39076.2382    40839.7579    40839.7579
0.0002    -0.0005    0.002    630808.4413    33200.4443    552908.7808    36860.5854    77899.6605    77899.6605
0.0004    0.001    0.001    631495.8204    33236.6221    574623.0869    38308.2058    56872.7335    56872.7335
-0.001    0.0    0.001    631546.177    33239.2725    585665.1272    39044.3418    45881.0499    45881.0499
0.0002    0.0035    -0.001    632384.0696    33283.3721    611545.5237    40769.7016    20838.5459    20838.5459
-0.0    0.004    -0.0015    633181.1192    33325.3221    619310.5322    41287.3688    13870.5871    13870.5871
0.0004    0.003    -0.0005    634005.8605    33368.7295    604736.3265    40315.7551    29269.534    29269.534
0.0004    -0.0035    -0.002    635446.5558    33444.5556    583033.6055    38868.907    52412.9503    52412.9503
0.0006    0.0025    0.0    638046.4921    33581.3943    598882.9406    39925.5294    39163.5514    39163.5514
-0.0008    -0.0005    0.0015    639013.2226    33632.2749    580912.9045    38727.527    58100.3181    58100.3181
-0.001    0.002    -0.0005    640587.7403    33715.1442    618959.7048    41263.9803    21628.0354    21628.0354
0.0006    0.0005    0.0015    641606.0931    33768.7417    571174.123    38078.2749    70431.9701    70431.9701
-0.0008    0.0015    0.0    641985.1447    33788.6918    611803.0602    40786.8707    30182.0845    30182.0845
0.0008    0.002    0.0005    644505.9642    33921.3665    593985.366    39599.0244    50520.5982    50520.5982
-0.0006    0.001    0.0005    645801.3898    33989.5468    605602.2269    40373.4818    40199.1629    40199.1629
-0.0006    -0.001    0.002    648899.1088    34152.5847    577116.4932    38474.4329    71782.6157    71782.6157
0.0008    0.004    -0.001    650460.4562    34234.7609    625688.3419    41712.5561    24772.1143    24772.1143
-0.0004    0.0005    0.001    652036.4754    34317.7092    600357.2049    40023.8137    51679.2706    51679.2706
0.001    0.0035    -0.0005    653269.1277    34382.5857    619342.1566    41289.4771    33926.9711    33926.9711
0.001    0.0015    0.001    653384.2769    34388.6462    590043.6027    39336.2402    63340.6742    63340.6742
0.0008    0.0    0.002    654135.2063    34428.1688    568680.9703    37912.0647    85454.236    85454.236
-0.0006    0.003    -0.001    658287.4049    34646.7055    640486.5409    42699.1027    17800.8641    17800.8641
-0.0004    0.0025    -0.0005    658452.8494    34655.4131    632837.0969    42189.1398    25615.7525    25615.7525
-0.0002    -0.004    -0.002    659756.7342    34724.0386    601014.1315    40067.6088    58742.6026    58742.6026
-0.0008    0.0035    -0.0015    660540.801    34765.3053    649091.7961    43272.7864    11449.0049    11449.0049
-0.0002    0.0    0.0015    660690.4017    34773.179    596067.9941    39737.8663    64622.4075    64622.4075
-0.0002    0.002    0.0    661037.1345    34791.4281    626143.4642    41742.8976    34893.6703    34893.6703
-0.001    0.004    -0.002    665213.0377    35011.2125    658652.8627    43910.1908    6560.175    6560.175
-0.0    0.0015    0.0005    666040.2602    35054.7505    620405.6428    41360.3762    45634.6174    45634.6174
0.0008    -0.004    -0.0015    668571.0641    35187.9507    626945.9042    41796.3936    41625.1599    41625.1599
-0.0    -0.0005    0.002    671763.1685    35355.9562    592734.5947    39515.6396    79028.5738    79028.5738
0.0002    0.001    0.001    673462.2265    35445.3803    615623.6327    41041.5755    57838.5938    57838.5938
-0.0    0.0035    -0.001    675901.0861    35573.7414    654475.2711    43631.6847    21425.815    21425.815
0.0006    -0.0035    -0.002    676764.8224    35619.2012    623458.7011    41563.9134    53306.1214    53306.1214
-0.0002    0.004    -0.0015    676967.6015    35629.8738    662617.5144    44174.501    14350.0871    14350.0871
0.0002    0.003    -0.0005    677253.4112    35644.9164    647288.839    43152.5893    29964.5722    29964.5722
0.0004    0.0025    0.0    681024.5769    35843.3988    641058.2182    42737.2145    39966.3587    39966.3587
-0.001    -0.0005    0.0015    681261.0195    35855.8431    622183.8665    41478.9244    59077.1531    59077.1531
0.0004    0.0005    0.0015    683303.0333    35963.3175    611797.4338    40786.4956    71505.5995    71505.5995
-0.001    0.0015    0.0    685514.0863    36079.6888    654625.9889    43641.7326    30888.0973    30888.0973
0.0006    0.002    0.0005    687214.5832    36169.1886    635783.4087    42385.5606    51431.1745    51431.1745
-0.0008    0.001    0.0005    689060.8655    36266.3613    648047.9207    43203.1947    41012.9448    41012.9448
-0.0008    -0.001    0.002    690877.4399    36361.9705    618010.2202    41200.6813    72867.2197    72867.2197
0.0006    0.004    -0.001    694450.2199    36550.0116    669038.3514    44602.5568    25411.8685    25411.8685
